"subject_id","image_path","response"
"19ftvq29ck","images/D40.png","46"
"19ftvq29ck","images/D58.png","-200"
"19ftvq29ck","images/D62.png","-200"
"19ftvq29ck","images/D79.png","-114"
"19ftvq29ck","images/D70.png","-47"
"19ftvq29ck","images/D42.png","-71"
"19ftvq29ck","images/D17.png","144"
"19ftvq29ck","images/D31.png","-40"
"19ftvq29ck","images/D41.png","-66"
"19ftvq29ck","images/D87.png","-64"
"19ftvq29ck","images/D90.png","-200"
"19ftvq29ck","images/D15.png","-120"
"19ftvq29ck","images/D18.png","77"
"19ftvq29ck","images/D26.png","200"
"19ftvq29ck","images/D43.png","-150"
"19ftvq29ck","images/D98.png","-145"
"19ftvq29ck","images/D5.png","-80"
"19ftvq29ck","images/D56.png","122"
"19ftvq29ck","images/D74.png","19"
"19ftvq29ck","images/D82.png","82"
"19ftvq29ck","images/D76.png","75"
"19ftvq29ck","images/D16.png","81"
"19ftvq29ck","images/D36.png","62"
"19ftvq29ck","images/D13.png","-200"
"19ftvq29ck","images/D78.png","29"
"19ftvq29ck","images/D35.png","19"
"19ftvq29ck","images/D71.png","-58"
"19ftvq29ck","images/D100.png","-200"
"19ftvq29ck","images/D85.png","82"
"19ftvq29ck","images/D57.png","-40"
"19ftvq29ck","images/D66.png","57"
"19ftvq29ck","images/D9.png","-34"
"19ftvq29ck","images/D10.png","-39"
"19ftvq29ck","images/D46.png","101"
"19ftvq29ck","images/D24.png","30"
"19ftvq29ck","images/D108.png","-103"
"19ftvq29ck","images/D112.png","17"
"19ftvq29ck","images/D2.png","-137"
"19ftvq29ck","images/D33.png","-14"
"19ftvq29ck","images/D20.png","200"
"19ftvq29ck","images/D65.png","200"
"19ftvq29ck","images/D83.png","200"
"19ftvq29ck","images/D55.png","30"
"19ftvq29ck","images/D75.png","34"
"19ftvq29ck","images/D53.png","200"
"19ftvq29ck","images/D19.png","-34"
"19ftvq29ck","images/D7.png","-116"
"19ftvq29ck","images/D25.png","52"
"19ftvq29ck","images/D44.png","-163"
"19ftvq29ck","images/D103.png","-66"
"19ftvq29ck","images/D37.png","-74"
"19ftvq29ck","images/D111.png","20"
"19ftvq29ck","images/D64.png","186"
"19ftvq29ck","images/D91.png","-200"
"19ftvq29ck","images/D77.png","50"
"19ftvq29ck","images/D14.png","122"
"19ftvq29ck","images/D52.png","93"
"19ftvq29ck","images/D106.png","23"
"19ftvq29ck","images/D1.png","200"
"19ftvq29ck","images/D81.png","24"
"19ftvq29ck","images/D69.png","-198"
"19ftvq29ck","images/D49.png","200"
"19ftvq29ck","images/D104.png","11"
"19ftvq29ck","images/D48.png","141"
"19ftvq29ck","images/D11.png","200"
"19ftvq29ck","images/D67.png","-82"
"19ftvq29ck","images/D94.png","39"
"19ftvq29ck","images/D61.png","-198"
"19ftvq29ck","images/D63.png","-200"
"19ftvq29ck","images/D80.png","-65"
"19ftvq29ck","images/D73.png","-125"
"19ftvq29ck","images/D95.png","27"
"19ftvq29ck","images/D97.png","-152"
"19ftvq29ck","images/D110.png","-130"
"19ftvq29ck","images/D6.png","58"
"19ftvq29ck","images/D59.png","-200"
"19ftvq29ck","images/D93.png","-94"
"19ftvq29ck","images/D105.png","22"
"19ftvq29ck","images/D27.png","-40"
"19ftvq29ck","images/D68.png","-26"
"19ftvq29ck","images/D39.png","-199"
"19ftvq29ck","images/D4.png","-33"
"19ftvq29ck","images/D23.png","-66"
"19ftvq29ck","images/D88.png","-6"
"19ftvq29ck","images/D38.png","-11"
"19ftvq29ck","images/D51.png","22"
"19ftvq29ck","images/D101.png","167"
"19ftvq29ck","images/D99.png","-74"
"19ftvq29ck","images/D92.png","28"
"19ftvq29ck","images/D86.png","-200"
"19ftvq29ck","images/D28.png","-200"
"19ftvq29ck","images/D54.png","-22"
"19ftvq29ck","images/D72.png","-90"
"19ftvq29ck","images/D3.png","13"
"19ftvq29ck","images/D32.png","-33"
"19ftvq29ck","images/D89.png","-200"
"19ftvq29ck","images/D22.png","-18"
"19ftvq29ck","images/D29.png","-32"
"19ftvq29ck","images/D12.png","-39"
"19ftvq29ck","images/D60.png","-90"
"19ftvq29ck","images/D51.png","18"
"19ftvq29ck","images/D75.png","-51"
"19ftvq29ck","images/D96.png","43"
"19ftvq29ck","images/D46.png","131"
"19ftvq29ck","images/D53.png","158"
"19ftvq29ck","images/D13.png","-55"
"19ftvq29ck","images/D58.png","-91"
"19ftvq29ck","images/D99.png","-158"
"19ftvq29ck","images/D82.png","60"
"19ftvq29ck","images/D100.png","-115"
"19ftvq29ck","images/D44.png","-84"
"19ftvq29ck","images/D38.png","16"
"19ftvq29ck","images/D102.png","197"
"19ftvq29ck","images/D16.png","200"
"19ftvq29ck","images/D80.png","200"
"19ftvq29ck","images/D7.png","-200"
"19ftvq29ck","images/D105.png","116"
"19ftvq29ck","images/D85.png","159"
"19ftvq29ck","images/D70.png","-118"
"19ftvq29ck","images/D24.png","-38"
"19ftvq29ck","images/D98.png","-32"
"19ftvq29ck","images/D54.png","-63"
"19ftvq29ck","images/D60.png","-177"
"19ftvq29ck","images/D34.png","146"
"19ftvq29ck","images/D78.png","33"
"19ftvq29ck","images/D68.png","46"
"19ftvq29ck","images/D50.png","70"
"19ftvq29ck","images/D94.png","99"
"19ftvq29ck","images/D71.png","-49"
"19ftvq29ck","images/D52.png","169"
"19ftvq29ck","images/D45.png","-166"
"19ftvq29ck","images/D97.png","-154"
"19ftvq29ck","images/D90.png","-118"
"19ftvq29ck","images/D62.png","-145"
"19ftvq29ck","images/D8.png","36"
"19ftvq29ck","images/D55.png","66"
"19ftvq29ck","images/D33.png","-70"
"19ftvq29ck","images/D104.png","-117"
"19ftvq29ck","images/D95.png","38"
"19ftvq29ck","images/D112.png","-73"
"19ftvq29ck","images/D59.png","-106"
"19ftvq29ck","images/D30.png","-115"
"19ftvq29ck","images/D65.png","86"
"19ftvq29ck","images/D61.png","-94"
"19ftvq29ck","images/D67.png","-48"
"19ftvq29ck","images/D15.png","-45"
"19ftvq29ck","images/D27.png","-64"
"19ftvq29ck","images/D32.png","-131"
"19ftvq29ck","images/D87.png","27"
"19ftvq29ck","images/D47.png","105"
"19ftvq29ck","images/D31.png","-45"
"19ftvq29ck","images/D77.png","93"
"19ftvq29ck","images/D11.png","102"
"19ftvq29ck","images/D23.png","-61"
"19ftvq29ck","images/D110.png","-101"
"19ftvq29ck","images/D37.png","-11"
"19ftvq29ck","images/D40.png","-64"
"19ftvq29ck","images/D72.png","-42"
"19ftvq29ck","images/D18.png","47"
"19ftvq29ck","images/D4.png","-50"
"19ftvq29ck","images/D83.png","70"
"19ftvq29ck","images/D76.png","35"
"19ftvq29ck","images/D109.png","-74"
"19ftvq29ck","images/D1.png","109"
"19ftvq29ck","images/D63.png","-59"
"19ftvq29ck","images/D36.png","78"
"19ftvq29ck","images/D103.png","-49"
"19ftvq29ck","images/D92.png","-67"
"19ftvq29ck","images/D49.png","102"
"19ftvq29ck","images/D39.png","-78"
"19ftvq29ck","images/D14.png","123"
"19ftvq29ck","images/D101.png","131"
"19ftvq29ck","images/D86.png","-119"
"19ftvq29ck","images/D12.png","-110"
"19ftvq29ck","images/D111.png","26"
"19ftvq29ck","images/D91.png","-200"
"19ftvq29ck","images/D43.png","-178"
"19ftvq29ck","images/D9.png","-198"
"19ftvq29ck","images/D6.png","74"
"19ftvq29ck","images/D28.png","-56"
"19ftvq29ck","images/D25.png","137"
"19ftvq29ck","images/D5.png","-42"
"19ftvq29ck","images/D79.png","15"
"19ftvq29ck","images/D48.png","147"
"19ftvq29ck","images/D93.png","-200"
"19ftvq29ck","images/D29.png","-169"
"19ftvq29ck","images/D108.png","-130"
"19ftvq29ck","images/D66.png","24"
"19ftvq29ck","images/D26.png","51"
"19ftvq29ck","images/D22.png","19"
"19ftvq29ck","images/D2.png","-200"
"19ftvq29ck","images/D21.png","15"
"19ftvq29ck","images/D69.png","-200"
"19ftvq29ck","images/D17.png","200"
"19ftvq29ck","images/D20.png","200"
"19ftvq29ck","images/D41.png","-142"
"19ftvq29ck","images/D81.png","-33"
"19ftvq29ck","images/D106.png","25"
"19ftvq29ck","images/D74.png","41"
"19ftvq29ck","images/D88.png","-18"
"19ftvq29ck","images/D56.png","200"
"19ftvq29ck","images/D42.png","-18"
"19ftvq29ck","images/D10.png","-18"
"19ftvq29ck","images/D73.png","-30"
"19ftvq29ck","images/D64.png","200"
"19ftvq29ck","images/D35.png","17"
"19ftvq29ck","images/D84.png","20"
"19ftvq29ck","images/D57.png","17"
"19ftvq29ck","images/D3.png","34"
"19ftvq29ck","images/D19.png","26"
"19ftvq29ck","images/D107.png","-200"
"19ftvq29ck","images/D89.png","-200"
"1fpxqwmnr1","images/D2.png","-70"
"1fpxqwmnr1","images/D64.png","180"
"1fpxqwmnr1","images/D90.png","-163"
"1fpxqwmnr1","images/D71.png","58"
"1fpxqwmnr1","images/D84.png","200"
"1fpxqwmnr1","images/D107.png","-28"
"1fpxqwmnr1","images/D100.png","-16"
"1fpxqwmnr1","images/D20.png","200"
"1fpxqwmnr1","images/D79.png","138"
"1fpxqwmnr1","images/D102.png","200"
"1fpxqwmnr1","images/D73.png","-39"
"1fpxqwmnr1","images/D86.png","-62"
"1fpxqwmnr1","images/D49.png","152"
"1fpxqwmnr1","images/D99.png","34"
"1fpxqwmnr1","images/D48.png","62"
"1fpxqwmnr1","images/D37.png","6"
"1fpxqwmnr1","images/D26.png","136"
"1fpxqwmnr1","images/D80.png","74"
"1fpxqwmnr1","images/D88.png","27"
"1fpxqwmnr1","images/D111.png","41"
"1fpxqwmnr1","images/D93.png","-42"
"1fpxqwmnr1","images/D67.png","-103"
"1fpxqwmnr1","images/D18.png","102"
"1fpxqwmnr1","images/D62.png","-42"
"1fpxqwmnr1","images/D58.png","-79"
"1fpxqwmnr1","images/D12.png","-11"
"1fpxqwmnr1","images/D40.png","47"
"1fpxqwmnr1","images/D27.png","10"
"1fpxqwmnr1","images/D61.png","-178"
"1fpxqwmnr1","images/D75.png","2"
"1fpxqwmnr1","images/D74.png","23"
"1fpxqwmnr1","images/D101.png","200"
"1fpxqwmnr1","images/D106.png","98"
"1fpxqwmnr1","images/D77.png","106"
"1fpxqwmnr1","images/D16.png","200"
"1fpxqwmnr1","images/D55.png","200"
"1fpxqwmnr1","images/D23.png","-8"
"1fpxqwmnr1","images/D109.png","10"
"1fpxqwmnr1","images/D46.png","57"
"1fpxqwmnr1","images/D95.png","62"
"1fpxqwmnr1","images/D3.png","85"
"1fpxqwmnr1","images/D60.png","-86"
"1fpxqwmnr1","images/D110.png","-63"
"1fpxqwmnr1","images/D91.png","-134"
"1fpxqwmnr1","images/D51.png","-26"
"1fpxqwmnr1","images/D52.png","127"
"1fpxqwmnr1","images/D81.png","22"
"1fpxqwmnr1","images/D78.png","107"
"1fpxqwmnr1","images/D25.png","109"
"1fpxqwmnr1","images/D104.png","43"
"1fpxqwmnr1","images/D21.png","141"
"1fpxqwmnr1","images/D36.png","41"
"1fpxqwmnr1","images/D19.png","79"
"1fpxqwmnr1","images/D92.png","-14"
"1fpxqwmnr1","images/D38.png","7"
"1fpxqwmnr1","images/D96.png","58"
"1fpxqwmnr1","images/D8.png","200"
"1fpxqwmnr1","images/D87.png","38"
"1fpxqwmnr1","images/D9.png","46"
"1fpxqwmnr1","images/D30.png","-45"
"1fpxqwmnr1","images/D10.png","-60"
"1fpxqwmnr1","images/D41.png","83"
"1fpxqwmnr1","images/D39.png","27"
"1fpxqwmnr1","images/D105.png","71"
"1fpxqwmnr1","images/D53.png","149"
"1fpxqwmnr1","images/D7.png","-124"
"1fpxqwmnr1","images/D76.png","16"
"1fpxqwmnr1","images/D103.png","60"
"1fpxqwmnr1","images/D24.png","89"
"1fpxqwmnr1","images/D50.png","45"
"1fpxqwmnr1","images/D85.png","94"
"1fpxqwmnr1","images/D98.png","-35"
"1fpxqwmnr1","images/D35.png","63"
"1fpxqwmnr1","images/D89.png","-51"
"1fpxqwmnr1","images/D5.png","-62"
"1fpxqwmnr1","images/D70.png","52"
"1fpxqwmnr1","images/D33.png","-4"
"1fpxqwmnr1","images/D14.png","200"
"1fpxqwmnr1","images/D56.png","200"
"1fpxqwmnr1","images/D13.png","-200"
"1fpxqwmnr1","images/D43.png","-128"
"1fpxqwmnr1","images/D31.png","-38"
"1fpxqwmnr1","images/D112.png","-20"
"1fpxqwmnr1","images/D15.png","-77"
"1fpxqwmnr1","images/D66.png","78"
"1fpxqwmnr1","images/D1.png","200"
"1fpxqwmnr1","images/D68.png","74"
"1fpxqwmnr1","images/D59.png","-200"
"1fpxqwmnr1","images/D47.png","175"
"1fpxqwmnr1","images/D63.png","-138"
"1fpxqwmnr1","images/D94.png","114"
"1fpxqwmnr1","images/D6.png","200"
"1fpxqwmnr1","images/D97.png","-58"
"1fpxqwmnr1","images/D108.png","-200"
"1fpxqwmnr1","images/D32.png","-64"
"1fpxqwmnr1","images/D11.png","200"
"1fpxqwmnr1","images/D34.png","200"
"1fpxqwmnr1","images/D69.png","-49"
"1fpxqwmnr1","images/D57.png","58"
"1fpxqwmnr1","images/D44.png","6"
"1fpxqwmnr1","images/D42.png","113"
"1fpxqwmnr1","images/D29.png","-47"
"1fpxqwmnr1","images/D28.png","-95"
"1fpxqwmnr1","images/D83.png","150"
"1fpxqwmnr1","images/D17.png","166"
"1fpxqwmnr1","images/D65.png","200"
"1fpxqwmnr1","images/D82.png","200"
"1fpxqwmnr1","images/D4.png","-19"
"1fpxqwmnr1","images/D45.png","-175"
"1fpxqwmnr1","images/D72.png","-139"
"1fpxqwmnr1","images/D22.png","34"
"1fpxqwmnr1","images/D54.png","-28"
"1fpxqwmnr1","images/D13.png","-106"
"1fpxqwmnr1","images/D15.png","-126"
"1fpxqwmnr1","images/D110.png","-50"
"1fpxqwmnr1","images/D28.png","-21"
"1fpxqwmnr1","images/D5.png","-34"
"1fpxqwmnr1","images/D51.png","24"
"1fpxqwmnr1","images/D19.png","47"
"1fpxqwmnr1","images/D83.png","121"
"1fpxqwmnr1","images/D91.png","-97"
"1fpxqwmnr1","images/D82.png","92"
"1fpxqwmnr1","images/D86.png","-60"
"1fpxqwmnr1","images/D11.png","114"
"1fpxqwmnr1","images/D10.png","-40"
"1fpxqwmnr1","images/D66.png","-18"
"1fpxqwmnr1","images/D46.png","177"
"1fpxqwmnr1","images/D14.png","165"
"1fpxqwmnr1","images/D81.png","29"
"1fpxqwmnr1","images/D68.png","42"
"1fpxqwmnr1","images/D111.png","-17"
"1fpxqwmnr1","images/D108.png","-102"
"1fpxqwmnr1","images/D98.png","-54"
"1fpxqwmnr1","images/D24.png","-3"
"1fpxqwmnr1","images/D21.png","145"
"1fpxqwmnr1","images/D76.png","200"
"1fpxqwmnr1","images/D107.png","-200"
"1fpxqwmnr1","images/D43.png","-138"
"1fpxqwmnr1","images/D100.png","-34"
"1fpxqwmnr1","images/D30.png","-14"
"1fpxqwmnr1","images/D74.png","-5"
"1fpxqwmnr1","images/D60.png","-114"
"1fpxqwmnr1","images/D78.png","104"
"1fpxqwmnr1","images/D63.png","-107"
"1fpxqwmnr1","images/D57.png","31"
"1fpxqwmnr1","images/D39.png","39"
"1fpxqwmnr1","images/D32.png","0"
"1fpxqwmnr1","images/D89.png","-137"
"1fpxqwmnr1","images/D64.png","200"
"1fpxqwmnr1","images/D52.png","200"
"1fpxqwmnr1","images/D109.png","-32"
"1fpxqwmnr1","images/D29.png","7"
"1fpxqwmnr1","images/D53.png","200"
"1fpxqwmnr1","images/D84.png","140"
"1fpxqwmnr1","images/D73.png","-79"
"1fpxqwmnr1","images/D54.png","-18"
"1fpxqwmnr1","images/D48.png","-3"
"1fpxqwmnr1","images/D45.png","-107"
"1fpxqwmnr1","images/D88.png","-200"
"1fpxqwmnr1","images/D56.png","178"
"1fpxqwmnr1","images/D90.png","-162"
"1fpxqwmnr1","images/D87.png","67"
"1fpxqwmnr1","images/D104.png","110"
"1fpxqwmnr1","images/D50.png","83"
"1fpxqwmnr1","images/D85.png","138"
"1fpxqwmnr1","images/D42.png","66"
"1fpxqwmnr1","images/D106.png","63"
"1fpxqwmnr1","images/D20.png","134"
"1fpxqwmnr1","images/D101.png","188"
"1fpxqwmnr1","images/D75.png","-18"
"1fpxqwmnr1","images/D61.png","-138"
"1fpxqwmnr1","images/D3.png","70"
"1fpxqwmnr1","images/D34.png","187"
"1fpxqwmnr1","images/D7.png","-79"
"1fpxqwmnr1","images/D77.png","58"
"1fpxqwmnr1","images/D62.png","-38"
"1fpxqwmnr1","images/D105.png","43"
"1fpxqwmnr1","images/D36.png","40"
"1fpxqwmnr1","images/D70.png","45"
"1fpxqwmnr1","images/D31.png","-53"
"1fpxqwmnr1","images/D65.png","184"
"1fpxqwmnr1","images/D25.png","129"
"1fpxqwmnr1","images/D2.png","-97"
"1fpxqwmnr1","images/D16.png","133"
"1fpxqwmnr1","images/D6.png","194"
"1fpxqwmnr1","images/D71.png","39"
"1fpxqwmnr1","images/D18.png","86"
"1fpxqwmnr1","images/D58.png","-153"
"1fpxqwmnr1","images/D112.png","-12"
"1fpxqwmnr1","images/D92.png","-16"
"1fpxqwmnr1","images/D59.png","-200"
"1fpxqwmnr1","images/D97.png","-67"
"1fpxqwmnr1","images/D80.png","27"
"1fpxqwmnr1","images/D26.png","106"
"1fpxqwmnr1","images/D9.png","-24"
"1fpxqwmnr1","images/D44.png","-32"
"1fpxqwmnr1","images/D40.png","26"
"1fpxqwmnr1","images/D69.png","40"
"1fpxqwmnr1","images/D41.png","12"
"1fpxqwmnr1","images/D55.png","200"
"1fpxqwmnr1","images/D8.png","200"
"1fpxqwmnr1","images/D102.png","125"
"1fpxqwmnr1","images/D22.png","33"
"1fpxqwmnr1","images/D37.png","19"
"1fpxqwmnr1","images/D38.png","10"
"1fpxqwmnr1","images/D79.png","19"
"1fpxqwmnr1","images/D33.png","-30"
"1fpxqwmnr1","images/D67.png","-133"
"1fpxqwmnr1","images/D27.png","-52"
"1fpxqwmnr1","images/D17.png","49"
"1fpxqwmnr1","images/D93.png","-18"
"1fpxqwmnr1","images/D35.png","25"
"1fpxqwmnr1","images/D4.png","22"
"1fpxqwmnr1","images/D47.png","185"
"1fpxqwmnr1","images/D95.png","63"
"1fpxqwmnr1","images/D94.png","66"
"1fpxqwmnr1","images/D99.png","21"
"1fpxqwmnr1","images/D49.png","139"
"1fpxqwmnr1","images/D96.png","20"
"1fpxqwmnr1","images/D12.png","-9"
"1fpxqwmnr1","images/D23.png","-6"
"1fpxqwmnr1","images/D103.png","25"
"1fpxqwmnr1","images/D1.png","178"
"1fpxqwmnr1","images/D72.png","-44"
"3sk8n5mtcl","images/D43.png","86"
"3sk8n5mtcl","images/D108.png","-88"
"3sk8n5mtcl","images/D61.png","95"
"3sk8n5mtcl","images/D35.png","-52"
"3sk8n5mtcl","images/D87.png","-158"
"3sk8n5mtcl","images/D74.png","200"
"3sk8n5mtcl","images/D68.png","-91"
"3sk8n5mtcl","images/D40.png","200"
"3sk8n5mtcl","images/D18.png","200"
"3sk8n5mtcl","images/D31.png","186"
"3sk8n5mtcl","images/D45.png","-200"
"3sk8n5mtcl","images/D67.png","-136"
"3sk8n5mtcl","images/D7.png","-66"
"3sk8n5mtcl","images/D88.png","200"
"3sk8n5mtcl","images/D65.png","-54"
"3sk8n5mtcl","images/D1.png","48"
"3sk8n5mtcl","images/D39.png","67"
"3sk8n5mtcl","images/D42.png","200"
"3sk8n5mtcl","images/D60.png","200"
"3sk8n5mtcl","images/D69.png","-184"
"3sk8n5mtcl","images/D16.png","-147"
"3sk8n5mtcl","images/D78.png","-96"
"3sk8n5mtcl","images/D91.png","-130"
"3sk8n5mtcl","images/D30.png","185"
"3sk8n5mtcl","images/D71.png","113"
"3sk8n5mtcl","images/D49.png","200"
"3sk8n5mtcl","images/D98.png","-108"
"3sk8n5mtcl","images/D106.png","126"
"3sk8n5mtcl","images/D63.png","-77"
"3sk8n5mtcl","images/D37.png","-78"
"3sk8n5mtcl","images/D109.png","129"
"3sk8n5mtcl","images/D73.png","-131"
"3sk8n5mtcl","images/D89.png","118"
"3sk8n5mtcl","images/D66.png","-93"
"3sk8n5mtcl","images/D85.png","98"
"3sk8n5mtcl","images/D13.png","-98"
"3sk8n5mtcl","images/D34.png","123"
"3sk8n5mtcl","images/D6.png","-89"
"3sk8n5mtcl","images/D46.png","121"
"3sk8n5mtcl","images/D93.png","-132"
"3sk8n5mtcl","images/D22.png","67"
"3sk8n5mtcl","images/D25.png","-98"
"3sk8n5mtcl","images/D3.png","-118"
"3sk8n5mtcl","images/D5.png","-169"
"3sk8n5mtcl","images/D97.png","158"
"3sk8n5mtcl","images/D50.png","-77"
"3sk8n5mtcl","images/D103.png","88"
"3sk8n5mtcl","images/D80.png","62"
"3sk8n5mtcl","images/D38.png","125"
"3sk8n5mtcl","images/D95.png","-81"
"3sk8n5mtcl","images/D100.png","114"
"3sk8n5mtcl","images/D105.png","99"
"3sk8n5mtcl","images/D2.png","-95"
"3sk8n5mtcl","images/D53.png","100"
"3sk8n5mtcl","images/D51.png","-91"
"3sk8n5mtcl","images/D111.png","58"
"3sk8n5mtcl","images/D23.png","80"
"3sk8n5mtcl","images/D4.png","87"
"3sk8n5mtcl","images/D29.png","-122"
"3sk8n5mtcl","images/D9.png","131"
"3sk8n5mtcl","images/D14.png","-90"
"3sk8n5mtcl","images/D8.png","-70"
"3sk8n5mtcl","images/D90.png","-67"
"3sk8n5mtcl","images/D92.png","96"
"3sk8n5mtcl","images/D94.png","-104"
"3sk8n5mtcl","images/D24.png","70"
"3sk8n5mtcl","images/D79.png","84"
"3sk8n5mtcl","images/D84.png","98"
"3sk8n5mtcl","images/D59.png","118"
"3sk8n5mtcl","images/D48.png","100"
"3sk8n5mtcl","images/D81.png","106"
"3sk8n5mtcl","images/D52.png","-87"
"3sk8n5mtcl","images/D82.png","18"
"3sk8n5mtcl","images/D70.png","38"
"3sk8n5mtcl","images/D56.png","-78"
"3sk8n5mtcl","images/D64.png","-78"
"3sk8n5mtcl","images/D21.png","36"
"3sk8n5mtcl","images/D44.png","-24"
"3sk8n5mtcl","images/D86.png","38"
"3sk8n5mtcl","images/D76.png","-34"
"3sk8n5mtcl","images/D54.png","102"
"3sk8n5mtcl","images/D33.png","-68"
"3sk8n5mtcl","images/D102.png","65"
"3sk8n5mtcl","images/D11.png","76"
"3sk8n5mtcl","images/D19.png","110"
"3sk8n5mtcl","images/D12.png","100"
"3sk8n5mtcl","images/D32.png","34"
"3sk8n5mtcl","images/D101.png","91"
"3sk8n5mtcl","images/D83.png","98"
"3sk8n5mtcl","images/D28.png","98"
"3sk8n5mtcl","images/D62.png","98"
"3sk8n5mtcl","images/D77.png","98"
"3sk8n5mtcl","images/D47.png","-117"
"3sk8n5mtcl","images/D99.png","-118"
"3sk8n5mtcl","images/D20.png","-200"
"3sk8n5mtcl","images/D72.png","159"
"3sk8n5mtcl","images/D107.png","174"
"3sk8n5mtcl","images/D75.png","-67"
"3sk8n5mtcl","images/D10.png","-62"
"3sk8n5mtcl","images/D26.png","62"
"3sk8n5mtcl","images/D55.png","-134"
"3sk8n5mtcl","images/D17.png","110"
"3sk8n5mtcl","images/D36.png","82"
"3sk8n5mtcl","images/D15.png","70"
"3sk8n5mtcl","images/D58.png","-33"
"3sk8n5mtcl","images/D96.png","66"
"3sk8n5mtcl","images/D110.png","53"
"3sk8n5mtcl","images/D57.png","-140"
"3sk8n5mtcl","images/D27.png","34"
"3sk8n5mtcl","images/D112.png","146"
"3sk8n5mtcl","images/D104.png","119"
"3sk8n5mtcl","images/D41.png","148"
"3sk8n5mtcl","images/D80.png","125"
"3sk8n5mtcl","images/D52.png","123"
"3sk8n5mtcl","images/D34.png","89"
"3sk8n5mtcl","images/D22.png","96"
"3sk8n5mtcl","images/D26.png","174"
"3sk8n5mtcl","images/D28.png","138"
"3sk8n5mtcl","images/D40.png","67"
"3sk8n5mtcl","images/D99.png","-66"
"3sk8n5mtcl","images/D98.png","142"
"3sk8n5mtcl","images/D25.png","-114"
"3sk8n5mtcl","images/D42.png","-44"
"3sk8n5mtcl","images/D68.png","44"
"3sk8n5mtcl","images/D103.png","63"
"3sk8n5mtcl","images/D3.png","58"
"3sk8n5mtcl","images/D93.png","32"
"3sk8n5mtcl","images/D55.png","49"
"3sk8n5mtcl","images/D46.png","50"
"3sk8n5mtcl","images/D9.png","50"
"3sk8n5mtcl","images/D91.png","50"
"3sk8n5mtcl","images/D15.png","50"
"3sk8n5mtcl","images/D49.png","50"
"3sk8n5mtcl","images/D87.png","-76"
"3sk8n5mtcl","images/D39.png","115"
"3sk8n5mtcl","images/D96.png","73"
"3sk8n5mtcl","images/D59.png","73"
"3sk8n5mtcl","images/D48.png","73"
"3sk8n5mtcl","images/D111.png","93"
"3sk8n5mtcl","images/D11.png","50"
"3sk8n5mtcl","images/D33.png","-178"
"3sk8n5mtcl","images/D84.png","99"
"3sk8n5mtcl","images/D53.png","79"
"3sk8n5mtcl","images/D13.png","-86"
"3sk8n5mtcl","images/D66.png","104"
"3sk8n5mtcl","images/D65.png","178"
"3sk8n5mtcl","images/D102.png","169"
"3sk8n5mtcl","images/D37.png","-54"
"3sk8n5mtcl","images/D70.png","-90"
"3sk8n5mtcl","images/D18.png","-100"
"3sk8n5mtcl","images/D74.png","96"
"3sk8n5mtcl","images/D1.png","116"
"3sk8n5mtcl","images/D106.png","-74"
"3sk8n5mtcl","images/D20.png","90"
"3sk8n5mtcl","images/D69.png","-70"
"3sk8n5mtcl","images/D10.png","84"
"3sk8n5mtcl","images/D56.png","57"
"3sk8n5mtcl","images/D45.png","-146"
"3sk8n5mtcl","images/D81.png","-198"
"3sk8n5mtcl","images/D36.png","178"
"3sk8n5mtcl","images/D90.png","-105"
"3sk8n5mtcl","images/D105.png","-22"
"3sk8n5mtcl","images/D86.png","2"
"3sk8n5mtcl","images/D12.png","-45"
"3sk8n5mtcl","images/D77.png","130"
"3sk8n5mtcl","images/D43.png","-78"
"3sk8n5mtcl","images/D47.png","158"
"3sk8n5mtcl","images/D109.png","-79"
"3sk8n5mtcl","images/D29.png","86"
"3sk8n5mtcl","images/D31.png","-25"
"3sk8n5mtcl","images/D50.png","92"
"3sk8n5mtcl","images/D76.png","119"
"3sk8n5mtcl","images/D41.png","-129"
"3sk8n5mtcl","images/D82.png","99"
"3sk8n5mtcl","images/D61.png","134"
"3sk8n5mtcl","images/D27.png","-76"
"3sk8n5mtcl","images/D58.png","91"
"3sk8n5mtcl","images/D64.png","-58"
"3sk8n5mtcl","images/D100.png","46"
"3sk8n5mtcl","images/D94.png","36"
"3sk8n5mtcl","images/D78.png","-71"
"3sk8n5mtcl","images/D4.png","106"
"3sk8n5mtcl","images/D38.png","-61"
"3sk8n5mtcl","images/D16.png","84"
"3sk8n5mtcl","images/D62.png","-88"
"3sk8n5mtcl","images/D32.png","58"
"3sk8n5mtcl","images/D24.png","-63"
"3sk8n5mtcl","images/D30.png","-48"
"3sk8n5mtcl","images/D75.png","108"
"3sk8n5mtcl","images/D54.png","-138"
"3sk8n5mtcl","images/D17.png","96"
"3sk8n5mtcl","images/D19.png","-50"
"3sk8n5mtcl","images/D85.png","146"
"3sk8n5mtcl","images/D6.png","172"
"3sk8n5mtcl","images/D95.png","73"
"3sk8n5mtcl","images/D2.png","2"
"3sk8n5mtcl","images/D21.png","89"
"3sk8n5mtcl","images/D60.png","-78"
"3sk8n5mtcl","images/D97.png","80"
"3sk8n5mtcl","images/D67.png","118"
"3sk8n5mtcl","images/D92.png","174"
"3sk8n5mtcl","images/D79.png","-86"
"3sk8n5mtcl","images/D101.png","186"
"3sk8n5mtcl","images/D73.png","-118"
"3sk8n5mtcl","images/D14.png","108"
"3sk8n5mtcl","images/D89.png","-116"
